@relation satimage

@attribute 'Aattr' numeric
@attribute 'Battr' numeric
@attribute 'Cattr' numeric
@attribute 'Dattr' numeric
@attribute 'Eattr' numeric
@attribute 'Fattr' numeric
@attribute 'A1attr' numeric
@attribute 'B2attr' numeric
@attribute 'C3attr' numeric
@attribute 'D4attr' numeric
@attribute 'E5attr' numeric
@attribute 'F6attr' numeric
@attribute 'A7attr' numeric
@attribute 'B8attr' numeric
@attribute 'C9attr' numeric
@attribute 'D10attr' numeric
@attribute 'E11attr' numeric
@attribute 'F12attr' numeric
@attribute 'A13attr' numeric
@attribute 'B14attr' numeric
@attribute 'C15attr' numeric
@attribute 'D16attr' numeric
@attribute 'E17attr' numeric
@attribute 'F18attr' numeric
@attribute 'A19attr' numeric
@attribute 'B20attr' numeric
@attribute 'C21attr' numeric
@attribute 'D22attr' numeric
@attribute 'E23attr' numeric
@attribute 'F24attr' numeric
@attribute 'A25attr' numeric
@attribute 'B26attr' numeric
@attribute 'C27attr' numeric
@attribute 'D28attr' numeric
@attribute 'E29attr' numeric
@attribute 'F30attr' numeric

@attribute 'class' {1.,2.,3.,4.,5.,7.}

@data
-0.396887,1.241362,1.364260,0.709468,-0.674739,1.038013,1.373574,0.712894,-0.364672,1.054442,1.150877,0.875176,0.125735,1.029468,1.121243,0.705425,-0.151111,0.865700,0.828476,0.703775,-0.136658,1.054828,1.138720,0.709540,-0.453767,1.123838,1.070593,0.913019,-0.440539,0.912777,1.070868,0.702700,-0.427380,1.145687,0.783084,0.498294,1.
0.705578,0.323619,-0.558130,-0.560529,0.726317,0.513687,-0.126658,-0.395816,1.045807,0.529559,-0.111399,-0.389239,0.640339,0.197954,-0.378649,-0.509450,0.956912,0.385456,-0.367863,-0.346891,0.680625,0.224567,-0.833829,-0.496495,0.503487,0.071332,-0.795470,-0.771965,0.819403,0.475086,-0.306022,-0.347519,0.841124,0.269146,-0.295052,-0.551339,7.
0.779075,0.673235,0.523215,0.127386,1.095016,0.863238,0.533444,0.132141,0.823100,0.704520,0.309360,-0.073135,1.081428,1.029468,0.821265,0.230039,0.735308,1.040333,0.290124,0.230975,1.126416,0.705245,0.301881,0.027868,0.945296,0.904566,0.769615,0.333806,0.967631,0.912777,0.771544,0.335123,0.990360,0.751244,0.303913,0.340849,3.
-0.396887,-0.463017,0.162766,0.603635,0.505098,0.251523,0.413425,0.237733,0.526157,0.267118,-0.051291,-0.178503,-0.094810,-0.370976,0.521286,0.705425,0.144362,0.167164,0.529392,0.283508,0.160536,0.355661,0.062784,-0.077004,-0.159228,0.509876,0.589028,0.491773,0.448832,0.693931,0.292626,0.020058,0.468035,0.532109,0.064327,-0.183967,4.
1.220062,0.891745,0.282916,0.127386,0.947536,0.732156,0.053370,0.132141,0.971571,0.748260,0.309360,-0.231187,1.007913,0.854412,0.341299,0.177218,1.030780,0.865700,0.649025,0.020842,1.052117,0.705245,0.122558,-0.181877,1.166201,0.816857,0.649224,0.228494,1.189974,1.000315,0.891274,0.230101,1.512686,0.619763,0.363809,0.025959,3.
-0.470385,1.241362,0.883663,0.603635,-0.158561,1.081707,1.193546,0.976873,-0.141965,1.098182,1.210986,0.822492,-0.462384,0.985704,0.881261,0.758245,-0.151111,1.214967,1.486463,0.598708,-0.136658,1.229620,1.198494,0.761977,-0.380132,1.211546,1.552157,0.807707,0.226489,1.219160,1.250463,0.807721,0.244181,1.233342,1.262255,0.813184,1.
1.073066,0.673235,0.282916,-0.190113,0.136399,0.338911,-0.366695,-0.606999,0.451921,0.704520,0.609902,0.032233,1.228458,1.510870,1.361226,0.916707,0.956912,1.127650,0.768659,0.493642,0.680625,1.142224,0.780074,0.499795,0.724391,0.860711,0.890006,0.386461,0.152375,0.518855,0.651815,0.387634,-0.128909,0.707417,0.902877,0.603258,1.
0.705578,0.848043,0.643364,0.391969,0.136399,0.863238,0.653462,0.184937,-0.141965,0.704520,0.129035,0.032233,0.934398,1.598398,1.481217,0.969528,0.070493,1.214967,1.187378,0.598708,-0.136658,1.011130,0.899623,0.394922,0.503487,1.211546,0.950202,0.597084,-0.069968,1.000315,0.951139,0.440145,-0.054291,0.838898,0.962773,0.445813,1.
1.220062,0.716937,0.523215,0.127386,1.537455,0.906932,0.773481,0.132141,1.268514,0.923221,0.549793,0.137600,1.007913,0.679357,0.341299,0.018756,1.326253,0.865700,0.349941,0.178442,1.349311,0.530453,0.361655,0.027868,0.356217,0.378313,0.107463,-0.350719,0.967631,0.825239,0.651815,0.020058,1.214214,0.838898,0.663291,0.025959,3.
0.338089,0.148811,-0.437980,-0.666362,0.357618,0.338911,-0.426705,-0.659795,0.377685,0.179637,-0.411941,-0.863395,0.419794,0.022899,-0.558636,-0.773554,0.439835,0.036189,-1.025849,-0.767158,0.160536,-0.081318,-1.013152,-0.968422,-0.159228,-0.367211,-1.277035,-1.298522,-0.440539,-0.356526,-1.263859,-1.450248,-0.427380,-0.519740,-1.492980,-1.443527,4.
0.117596,-0.200805,-1.098802,-1.089695,0.136399,-0.185416,-0.846770,-1.082161,-0.141965,-0.345245,-0.832700,-1.074130,0.052220,-0.020865,-0.438644,-0.879195,0.070493,-0.007470,-0.666947,-0.662091,0.086237,0.006078,-0.893604,-0.863549,0.429852,0.334459,-0.133319,-0.403375,0.448832,0.212472,-0.365887,-0.557562,-0.128909,-0.081470,-0.774223,-0.971192,4.
-0.764376,-1.031144,-0.558130,0.021553,-0.748479,-1.146681,-0.126658,0.184937,-0.735851,-1.132569,-0.111399,0.190284,-0.903473,-1.202490,-0.378649,0.388501,-0.889794,-1.186248,-0.128595,0.598708,-1.176837,-1.173766,-0.116539,0.394922,-0.895577,-1.244299,-0.313906,0.228494,-0.885225,-1.231906,-0.545481,0.020058,-0.875088,-1.220973,-0.774223,-0.183967,5.
0.411587,0.148811,-0.197682,-0.401779,0.726317,0.338911,-0.186668,-0.184633,0.748864,0.354598,-0.171507,-0.389239,0.052220,-0.020865,-0.918610,-0.879195,0.365966,0.341798,-0.188412,-0.662091,0.977819,0.355661,-0.176313,-0.077004,-0.159228,-0.104085,-1.036253,-0.982588,-0.144082,0.037396,-1.024400,-0.767606,0.468035,0.356801,-0.115362,-0.183967,4.
0.411587,0.323619,-0.558130,-0.560529,0.726317,0.338911,-0.546723,-0.554203,0.748864,0.529559,-0.111399,-0.389239,0.346280,-0.195921,-0.618631,-0.720733,0.661439,0.210823,-0.367863,-0.504491,0.977819,0.399359,-0.355636,-0.339186,-0.085593,-0.454920,-1.036253,-1.140555,0.522946,0.081165,-0.784941,-0.767606,0.841124,0.488282,-0.295052,-0.341412,7.
0.485085,0.848043,1.123962,0.286136,0.800057,1.038013,1.133537,0.290528,0.823100,1.273143,1.150877,0.295652,0.713854,1.029468,0.581282,0.230039,0.735308,1.040333,0.828476,0.230975,0.754923,0.880036,0.301881,0.027868,0.650756,0.729148,0.288050,-0.087440,0.967631,0.912777,0.292626,0.125080,0.990360,0.926552,0.543498,0.130923,3.
1.220062,0.891745,0.763513,0.127386,1.242496,0.906932,0.293407,0.132141,1.268514,0.923221,0.309360,-0.073135,1.007913,1.073232,0.881261,0.177218,1.030780,0.865700,0.349941,0.178442,1.349311,0.880036,0.361655,0.027868,1.166201,1.211546,0.890006,0.228494,1.189974,1.000315,0.651815,0.230101,1.512686,1.014206,0.363809,0.235886,4.
-1.719846,-2.254800,1.484410,2.561548,-1.707096,-2.151641,1.853648,2.560745,-1.478209,-2.138594,1.511528,2.561062,-1.859166,-2.165295,1.181239,2.818251,-1.997817,-2.146735,1.187378,2.437374,-1.845523,-2.135121,0.899623,2.439939,-1.852830,-2.296804,1.913331,2.755970,-1.848710,-2.282363,1.250463,2.540581,-1.845121,-2.272822,1.262255,2.387634,2.
-0.911371,0.454725,0.703439,0.233219,-0.895959,0.469993,0.413425,0.026550,-0.661615,0.092157,0.189143,0.242968,-0.976988,0.154190,0.521286,0.124397,-0.963662,-0.007470,0.050856,0.125908,-0.953942,0.006078,-0.176313,0.132741,-0.453767,0.509876,0.589028,0.228494,-0.440539,0.168703,0.053167,0.020058,-0.427380,0.181492,0.064327,0.235886,1.
0.485085,0.061407,-0.558130,-0.772195,0.800057,0.251523,-0.306686,-0.554203,0.526157,0.092157,-0.291724,-0.758027,0.493309,0.154190,-0.498640,-1.037657,0.809176,0.341798,-0.487496,-0.819691,0.532028,0.180869,-0.475184,-0.653804,0.429852,0.159041,-0.614884,-0.824621,0.448832,0.168703,-0.844805,-0.820117,0.468035,0.181492,-0.594534,-0.813747,4.
1.073066,0.498427,0.042617,-0.401779,0.726317,0.164136,-0.366695,-0.395816,0.154978,-0.170284,-0.592266,-0.389239,0.934398,0.548065,0.281304,-0.245347,0.956912,0.341798,-0.188412,-0.241825,-0.210957,-0.518297,-0.654507,-0.444059,1.018931,0.860711,0.348246,0.017871,1.041746,0.343779,0.113031,-0.189986,0.169563,-0.870357,-0.774223,-0.393894,4.
-2.013836,-2.342205,0.102692,1.979466,-1.707096,-2.239028,0.353416,1.768809,-1.700916,-2.226075,0.369468,1.981539,-1.638621,-2.165295,0.101317,1.497734,-1.850081,-2.277710,0.110673,1.912041,-1.845523,-2.266215,0.361655,2.072885,-1.852830,-2.165241,0.167659,1.386920,-1.626367,-2.151056,0.412356,1.595385,-1.621268,-2.141341,0.423706,1.757854,2.
1.514052,0.891745,0.523215,0.339052,1.537455,0.906932,0.773481,0.343324,1.268514,0.748260,0.549793,0.348336,1.669547,0.854412,0.341299,0.177218,1.326253,0.865700,0.649025,0.178442,1.349311,0.880036,0.899623,0.185177,1.460740,0.816857,0.649224,0.228494,1.486431,0.825239,0.891274,0.230101,1.512686,1.014206,0.902877,0.603258,3.
-0.470385,0.979150,0.883663,0.391969,-0.674739,0.382605,0.353416,0.237733,-1.181266,0.048417,0.670010,0.242968,-0.094810,0.985704,0.941256,0.599783,-0.372716,0.647407,0.708842,0.441108,-0.879643,0.486755,0.720300,0.237614,-0.085593,0.685294,0.829810,0.281150,-0.069968,0.693931,0.532085,0.125080,-0.949706,0.356801,0.303913,0.288368,1.
0.411587,-0.025997,-0.858503,-0.613446,0.726317,0.513687,-0.186668,-0.395816,0.748864,0.354598,-0.171507,-0.389239,0.052220,-0.195921,-0.678627,-0.879195,0.661439,-0.007470,-0.906215,-0.872224,0.680625,0.006078,-0.415410,-0.653804,0.429852,-0.104085,-1.036253,-0.982588,0.448832,0.037396,-1.024400,-0.767606,0.468035,0.356801,-0.115362,-0.393894,7.
-0.249892,-0.375613,-1.158877,-1.036778,-0.232300,-0.185416,-1.146816,-1.029365,-0.216201,-0.170284,-1.373676,-1.021446,-0.168324,-0.283448,-1.458571,-1.196119,-0.151111,-0.269421,-1.025849,-1.187424,-0.433852,-0.256110,-1.013152,-1.178167,-0.453767,-0.542629,-1.517817,-1.298522,-0.440539,-0.531602,-1.263859,-1.082671,-0.128909,-0.344432,-1.253394,-1.076155,7.
-0.176394,1.066554,0.883663,0.815302,-0.969698,-0.578661,0.653462,0.818486,-1.255501,-1.263790,-0.111399,1.191280,-0.168324,1.204523,0.881261,0.758245,-0.668189,0.210823,0.649025,0.756308,-1.622628,-1.872933,0.361655,2.072885,-0.085593,0.816857,0.950202,0.597084,-0.662882,0.256241,0.711680,0.597678,-1.173560,-1.045665,0.423706,1.600409,1.
-0.764376,-1.162250,-2.660744,-2.148026,-1.264658,-1.408844,-2.467021,-2.138076,-1.255501,-1.395010,-1.614109,-1.337550,-0.903473,-1.202490,-2.598489,-2.041249,-1.185267,-1.317224,-2.341822,-2.027957,-0.879643,-1.304860,-1.909765,-1.440349,-0.674672,-1.068882,-1.939186,-1.509145,-0.662882,-1.056830,-1.682913,-1.345226,-0.875088,-1.045665,-1.253394,-0.918710,5.
1.073066,0.848043,0.282916,0.127386,1.095016,0.863238,0.533444,0.132141,1.416986,1.054442,1.150877,0.295652,0.713854,0.679357,0.281304,0.018756,1.104649,0.691066,0.828476,0.230975,1.126416,0.705245,0.600752,0.237614,-1.484656,-1.902115,1.070593,1.650199,-0.440539,-0.706678,0.292626,0.125080,0.990360,0.575936,0.303913,-0.236449,3.
0.044099,0.804341,0.883663,0.603635,0.062659,0.994319,0.893500,0.607303,-0.141965,0.617040,0.910444,0.401020,0.199250,0.985704,0.941256,0.599783,0.513703,1.214967,0.948110,0.598708,0.532028,1.011130,0.959397,0.604668,0.503487,1.255401,1.371571,0.702396,0.522946,1.262929,1.370192,0.860232,0.841124,1.058033,1.382048,0.708221,1.
0.338089,0.148811,-0.437980,-0.454696,0.357618,-0.010640,-0.906779,-0.870978,0.377685,0.004676,-0.652375,-0.652659,0.125735,0.197954,-0.378649,-0.562271,0.439835,0.036189,-0.547313,-0.767158,-0.136658,-0.430902,-1.431571,-1.178167,-0.159228,-0.191794,-1.036253,-0.929932,-0.144082,-0.181449,-1.263859,-0.925139,-0.128909,-0.344432,-1.492980,-1.076155,7.
0.044099,-0.200805,-0.918578,-0.666362,-0.232300,-0.185416,-1.146816,-0.659795,0.080742,-0.170284,-1.133242,-0.863395,-0.168324,0.022899,-0.378649,-0.562271,0.144362,-0.094787,-0.547313,-0.557024,0.160536,-0.081318,-1.013152,-0.391622,-0.159228,0.027478,-0.133319,-0.140096,-0.144082,0.037396,-0.365887,-0.347519,-0.128909,0.050011,-0.594534,-0.498857,4.
-0.249892,1.285064,1.364260,0.709468,0.062659,1.300177,1.073527,0.924077,0.080742,1.141922,1.391311,0.927860,-0.168324,1.248287,1.481217,0.811066,-0.151111,1.083992,0.888293,0.598708,-0.136658,0.880036,1.198494,0.394922,0.356217,1.211546,0.890006,0.386461,-0.144082,1.000315,0.891274,0.230101,-0.427380,0.838898,0.902877,0.235886,1.
-0.102897,-0.463017,-1.279026,-1.354278,0.210138,-0.447579,-1.026798,-1.134957,0.229214,-0.257765,-1.493892,-1.337550,-0.094810,-0.370976,-1.218588,-1.248940,-0.372716,-0.356737,-1.205300,-1.239957,-0.062360,-0.343506,-1.431571,-1.230603,-0.159228,-0.498775,-1.517817,-1.298522,-0.440539,-0.487833,-1.503318,-1.292715,-0.128909,-0.344432,-1.492980,-1.286082,7.
0.117596,-0.200805,-0.377906,-0.613446,-0.158561,-0.666048,-0.606733,-0.395816,-0.438908,-0.957608,-0.351833,-0.178503,-0.241839,-0.370976,-0.678627,-0.667912,0.070493,-0.182104,-0.666947,-0.451958,0.086237,-0.168714,-0.654507,-0.444059,0.135312,-0.279503,-0.554688,-0.561342,0.152375,-0.093911,-0.545481,-0.400030,0.169563,0.050011,-0.354948,-0.393894,4.
-0.470385,-0.288209,-1.218951,-1.195528,-0.158561,-0.447579,-1.446863,-1.187752,-0.141965,-0.432726,-1.193350,-1.337550,-0.168324,-0.546032,-1.278584,-1.301760,-0.151111,-0.531371,-1.025849,-1.082358,-0.433852,-0.343506,-1.013152,-1.073294,-0.380132,-0.279503,-1.277035,-1.140555,-0.069968,-0.268987,-1.263859,-1.135182,-0.054291,-0.256778,-1.253394,-0.918710,7.
1.073066,0.848043,0.523215,0.286136,0.800057,0.863238,0.533444,0.132141,0.823100,0.704520,0.549793,0.137600,0.713854,1.029468,0.581282,0.494142,0.735308,1.040333,0.589209,0.230975,1.126416,1.054828,0.839849,0.237614,1.239836,0.729148,0.528832,-0.087440,0.967631,0.912777,0.771544,0.335123,0.990360,0.926552,0.783084,0.340849,3.
0.999568,0.848043,0.342991,0.180303,1.021276,0.863238,0.353416,-0.184633,1.045807,0.879481,0.369468,0.032233,0.934398,0.810648,0.341299,0.018756,0.661439,0.822041,0.349941,0.020842,0.977819,1.011130,0.361655,0.237614,0.798026,0.641439,-0.073123,-0.192752,1.115860,0.650162,0.412356,0.020058,0.841124,0.663590,0.184120,0.025959,3.
-1.352357,-1.293356,-1.098802,-0.401779,-1.338398,-1.539926,-1.086807,-0.184633,-1.552444,-1.788672,-1.493892,-0.389239,-1.271047,-1.333781,-1.398575,-0.456630,-0.963662,-1.317224,-1.145483,-0.451958,-1.474031,-1.479652,-1.371797,-0.444059,-0.748307,-1.025027,-1.638209,-0.561342,-0.736996,-0.881754,-1.203994,-0.557562,-0.725852,-1.001838,-1.433084,-0.761265,5.
-1.205362,-1.380760,-1.279026,-1.354278,-0.895959,-1.365151,-1.686900,-1.134957,-0.884323,-1.045089,-1.253459,-1.126814,-1.712136,-1.815184,-0.198662,-0.245347,-1.185267,-1.535516,-1.683835,-1.239957,-0.953942,-1.392256,-1.670668,-1.230603,-1.852830,-2.252950,0.829810,1.755511,-1.329910,-1.669597,-0.844805,-0.610073,-1.322796,-1.659244,-1.492980,-1.076155,5.
1.073066,1.416170,1.724709,1.079884,1.684934,1.431258,2.033676,1.082464,1.120043,1.273143,1.391311,0.717124,0.713854,0.854412,1.421222,0.916707,1.104649,1.214967,1.725731,0.913908,1.126416,0.880036,1.138720,0.499795,-0.232863,-0.542629,0.047268,0.123183,0.374717,-0.006373,0.292626,0.492656,0.691889,0.575936,0.783084,0.708221,1.
-0.102897,0.804341,0.703439,0.233219,-0.084821,0.251523,-0.066649,0.026550,-0.067729,0.485819,0.189143,0.032233,-0.094810,1.248287,1.361226,0.494142,0.144362,0.865700,0.828476,0.283508,-0.062360,0.705245,0.540978,0.290050,0.135312,1.211546,1.732744,0.913019,0.152375,1.219160,1.729381,0.702700,0.169563,1.058033,1.441945,0.708221,1.
0.117596,1.197660,1.724709,0.921135,-0.158561,1.212789,1.433583,0.712894,-0.141965,1.229403,1.451419,0.927860,-0.241839,1.292051,1.361226,0.916707,-0.224980,1.302284,1.665914,0.913908,0.086237,1.535505,1.676687,0.919286,-0.453767,1.255401,1.853135,0.965674,0.152375,1.262929,1.849111,0.965254,0.169563,1.277169,1.501841,0.970629,1.
0.191094,0.454725,-0.798429,-0.560529,0.505098,0.469993,-0.066649,-0.343020,0.526157,0.660780,-0.051291,-0.336555,0.493309,0.679357,0.281304,-0.086885,0.809176,0.691066,0.290124,-0.241825,0.532028,0.530453,-0.176313,-0.234313,0.724391,0.685294,0.047268,-0.192752,0.745289,0.518855,0.053167,-0.189986,0.468035,0.356801,-0.175259,-0.393894,4.
1.073066,1.022851,1.123962,0.709468,1.095016,1.256483,1.133537,0.712894,1.713929,1.448104,1.751962,1.085912,0.419794,0.679357,0.581282,0.705425,0.439835,0.691066,0.828476,0.493642,0.457729,1.054828,0.839849,0.499795,-0.232863,0.553731,0.528832,0.491773,-0.440539,0.168703,0.053167,-0.084964,-0.427380,0.181492,0.303913,-0.079004,1.
-0.470385,0.148811,-0.437980,-0.084280,-0.232300,0.906932,0.773481,0.343324,-0.216201,0.923221,0.790227,0.506388,-0.462384,0.679357,0.641278,0.177218,-0.151111,1.083992,1.187378,0.808841,0.160536,1.273318,1.198494,0.604668,-0.159228,1.211546,0.890006,0.597084,-0.144082,1.219160,1.190598,0.597678,-0.427380,1.233342,1.501841,0.603258,1.
-0.764376,-1.424462,-1.218951,-0.560529,-0.969698,-1.277763,-1.446863,-0.976569,-0.141965,-0.432726,-1.013025,-0.968763,-0.903473,-1.333781,-1.038601,-0.509450,-0.889794,-1.317224,-1.265117,-0.714624,-0.136658,-0.693089,-1.252249,-0.915985,-0.895577,-1.244299,-1.277035,-0.561342,-0.885225,-1.231906,-1.503318,-1.135182,-0.352763,-0.738876,-1.253394,-0.918710,5.
0.411587,0.498427,0.282916,0.233219,-0.158561,-0.010640,-0.186668,-0.184633,-0.735851,-0.476466,-0.832700,-0.599975,-0.241839,0.154190,0.281304,0.335680,0.070493,0.560090,0.290124,0.336042,-0.433852,-0.168714,-0.654507,-0.234313,-0.748307,-0.279503,-0.554688,-0.403375,-0.736996,-0.444064,-0.126428,-0.189986,-0.725852,-0.432086,-0.354948,-0.393894,1.
0.117596,0.848043,0.823588,0.286136,-0.084821,0.688462,0.533444,0.290528,-0.661615,0.529559,0.549793,0.137600,0.125735,1.204523,1.721200,0.705425,0.144362,1.040333,1.426646,0.703775,0.160536,0.880036,1.138720,0.709540,0.356217,1.299255,1.371571,0.913019,0.078260,1.306698,1.370192,0.702700,0.094945,1.145687,1.382048,0.918148,1.
-0.102897,1.197660,1.244111,1.026968,-0.084821,0.994319,0.953509,0.607303,-0.364672,0.267118,-0.051291,-0.178503,-0.094810,1.248287,1.361226,1.075169,0.144362,1.258626,1.366829,0.861375,-0.062360,0.705245,0.540978,0.132741,0.135312,1.211546,1.130788,0.913019,0.152375,1.219160,1.430057,0.912743,0.169563,0.882725,1.142463,0.708221,1.
0.926071,0.585831,0.342991,0.233219,0.947536,0.601074,0.353416,-0.131838,0.674628,0.223378,-0.592266,-0.494607,0.787369,0.635593,-0.078670,-0.192527,0.513703,0.472773,-0.308046,-0.346891,0.532028,0.268265,-0.774055,-0.548931,-0.085593,-0.191794,-0.976057,-0.824621,0.152375,-0.356526,-0.725076,-0.820117,0.169563,-0.344432,-1.193498,-1.023674,7.
0.117596,-0.375613,-0.858503,-0.825112,0.136399,-0.360191,-1.506872,-1.082161,-0.141965,-0.476466,-1.734326,-1.284866,-0.462384,-0.721087,-1.818545,-1.248940,-0.742057,-0.880639,-1.982920,-1.450091,-0.731046,-0.867881,-1.551120,-1.230603,-0.453767,-1.025027,-1.638209,-1.193211,-0.736996,-0.881754,-1.443454,-0.977650,-0.427380,-0.870357,-1.612773,-1.338564,7.
-0.102897,0.061407,-0.558130,-0.560529,-0.084821,0.076748,-0.786760,-0.765386,-0.067729,0.267118,-0.772592,-0.547291,-0.094810,-0.195921,-0.738623,-0.826374,0.144362,-0.007470,-0.726764,-0.819691,-0.062360,0.006078,-0.714281,-0.811113,-0.159228,-0.191794,-1.096448,-1.087900,0.152375,-0.181449,-0.844805,-1.082671,0.169563,-0.344432,-1.073705,-0.813747,4.
-1.425855,-0.375613,-0.618205,-0.348863,-1.412137,-0.185416,-0.606733,-0.343020,-1.403973,-0.170284,-0.351833,-0.336555,-1.197532,-0.283448,-0.318653,-0.350989,-1.406871,-0.444054,-0.547313,-0.346891,-1.399733,-0.256110,-0.056765,-0.181877,-1.190116,-0.367211,-0.735275,-0.245408,-1.404024,-0.356526,-0.485617,-0.084964,-1.397414,-0.344432,-0.175259,-0.236449,1.
0.632080,0.148811,-0.437980,-0.454696,0.357618,0.164136,-0.186668,-0.448612,0.377685,0.179637,-0.652375,-0.441923,0.713854,0.197954,-0.378649,-0.562271,0.439835,0.341798,-0.128595,-0.557024,0.457729,0.224567,-0.534958,-0.548931,0.650756,0.378313,-0.374101,-0.508686,0.967631,0.212472,-0.126428,-0.715095,0.393417,0.225319,-0.354948,-0.498857,4.
-0.249892,-0.550421,-1.579400,-1.460111,-0.232300,-0.534967,-1.806918,-1.451731,-0.216201,-0.520206,-1.554001,-1.442918,-0.462384,-0.764851,-1.878541,-1.354581,-0.151111,-0.444054,-1.863286,-1.345024,-0.136658,-0.430902,-1.610894,-1.335476,-0.159228,-0.542629,-1.277035,-1.298522,-0.144082,-0.356526,-1.263859,-1.082671,-0.128909,0.050011,-0.834119,-0.918710,7.
0.044099,-0.375613,-1.279026,-0.930945,-0.158561,-0.185416,-1.266835,-1.293344,-0.141965,-0.520206,-1.493892,-1.284866,-0.388869,-0.458504,-1.518567,-1.354581,-0.372716,-0.618688,-1.265117,-1.134891,-0.062360,-0.430902,-1.252249,-1.125731,-0.085593,-0.542629,-1.457622,-1.403834,-0.069968,-0.531602,-1.443454,-1.240204,-0.352763,-0.344432,-1.433084,-1.233600,7.
-1.646348,-2.167396,1.904933,2.984881,-1.854576,-2.282722,2.213704,2.983111,-1.849387,-2.269815,1.571636,2.982534,-1.712136,-2.296587,2.021178,3.187995,-1.702344,-2.277710,2.024815,2.962707,-1.919822,-2.266215,1.736462,2.754557,-1.852830,-2.252950,1.732744,2.650658,-1.552253,-2.238594,1.430057,2.435560,-1.845121,-2.141341,1.441945,2.440116,2.
0.779075,0.629533,-0.077532,0.021553,1.095016,0.644768,0.173388,0.026550,0.823100,0.660780,0.429577,0.032233,0.493309,0.329246,0.041321,-0.245347,0.809176,0.516432,0.050856,-0.241825,0.829222,0.705245,0.301881,-0.077004,0.135312,0.159041,-0.855666,-0.613998,0.448832,0.518855,-0.186293,-0.189986,0.766507,0.532109,0.303913,-0.183967,7.
-0.911371,-1.031144,-1.038727,-0.507613,-1.190918,-1.321457,-1.266835,-0.501408,-1.181266,-1.613712,-1.253459,-0.705343,-0.682928,-0.939907,-0.798618,-0.773554,-0.889794,-1.360882,-1.265117,-0.557024,-1.399733,-1.610746,-1.252249,-0.339186,-0.380132,-0.981173,-0.976057,-0.666654,-0.662882,-0.969292,-0.964535,-0.662584,-0.949706,-1.264800,-0.953912,-0.446376,5.
-0.470385,-0.900038,-1.819698,-1.460111,-0.453520,-0.709742,-1.806918,-1.451731,-0.735851,-0.695167,-1.974760,-1.442918,-0.462384,-0.764851,-1.638558,-1.196119,-0.446584,-0.575030,-1.624018,-1.187424,-0.136658,-0.561995,-1.431571,-1.335476,-0.453767,-0.542629,-1.517817,-1.087900,-0.440539,-0.531602,-1.263859,-1.082671,-0.128909,-0.519740,-1.253394,-1.076155,7.
1.661048,1.241362,1.123962,0.497802,1.684934,1.038013,0.833490,0.501711,1.713929,1.054442,1.150877,0.295652,1.375487,1.029468,0.581282,0.494142,1.400122,1.040333,0.589209,0.230975,1.423610,1.054828,0.600752,0.237614,1.534375,0.904566,0.769615,0.333806,1.264088,0.912777,0.532085,0.335123,1.587304,0.926552,0.543498,0.498294,3.
0.485085,0.148811,-0.738354,-0.454696,0.505098,0.164136,-0.486714,-0.237429,0.823100,0.354598,-0.171507,-0.231187,1.081428,0.504301,0.041321,-0.192527,0.735308,0.516432,-0.188412,-0.189291,0.754923,0.705245,-0.176313,-0.181877,0.650756,0.334459,0.047268,-0.456031,0.967631,0.343779,0.292626,-0.084964,0.990360,0.575936,0.303913,-0.079004,4.
-2.087334,-2.036290,0.282916,1.767800,-2.075795,-2.239028,0.293407,2.032788,-1.849387,-2.226075,0.609902,2.244959,-1.712136,-2.252823,0.041321,1.286452,-1.702344,-2.146735,0.290124,1.281641,-1.696927,-2.222517,0.301881,1.653394,-1.705561,-2.165241,-0.374101,1.176297,-1.478139,-2.019749,-0.126428,0.807721,-1.248178,-1.878379,-0.115362,0.970629,2.
-0.102897,1.197660,0.943738,0.603635,-0.084821,1.212789,1.253555,0.818486,-0.067729,1.229403,1.271094,0.611756,0.125735,1.248287,1.361226,0.705425,0.144362,1.258626,1.366829,0.703775,0.160536,1.273318,1.377816,0.709540,0.135312,1.211546,1.431766,0.913019,0.152375,1.219160,1.130733,0.912743,0.169563,1.233342,1.441945,0.918148,1.
0.779075,0.454725,0.162766,0.021553,1.389975,0.994319,0.413425,0.237733,1.416986,1.010702,0.730119,0.453704,0.787369,0.504301,0.041321,-0.086885,1.400122,0.865700,0.529392,0.283508,1.423610,1.054828,0.839849,0.499795,1.387105,0.509876,0.589028,0.228494,1.782888,0.869008,0.831409,0.492656,1.438068,1.058033,1.142463,0.708221,3.
-1.646348,-2.036290,1.244111,2.191132,-1.854576,-2.151641,1.253555,1.979992,-1.626680,-2.007374,1.271094,2.192275,-1.712136,-2.165295,1.121243,2.025941,-1.923949,-2.059418,1.127561,2.017107,-1.696927,-2.047725,1.138720,2.387503,-1.337386,-2.033678,1.130788,1.544888,-1.552253,-1.888442,0.831409,1.542874,-1.546650,-2.009860,0.842981,1.757854,2.
-0.470385,-0.594123,-0.137607,0.021553,-0.158561,-0.272803,-0.126658,0.026550,0.451921,0.354598,0.369468,0.190284,1.449002,0.985704,0.881261,0.599783,1.769463,1.389601,1.486463,0.756308,1.795102,1.622901,1.497365,1.129031,1.681645,0.992274,0.950202,0.439117,0.819403,1.000315,0.412356,0.440145,0.841124,1.233342,1.262255,0.813184,3.
